DATE,Analysed,Reference,vals,HOM
2021-01-21,448593.4674457349,1060844.0707271248,-612250.6032813899,448593.4674457349
2021-01-22,824924.3967298307,1359133.7102180235,-534209.3134881929,824924.3967298307
2021-01-23,-1101570.1703544818,727420.8148793299,-1828990.9852338117,-1101570.1703544818
2021-01-24,644279.179793004,1261780.8869536072,-617501.7071606033,644279.179793004
2021-01-25,-1557384.1533058845,1094704.8473377377,-2652089.000643622,-1557384.1533058845
2021-01-26,721885.125926856,1208697.2249399573,-486812.0990131013,721885.125926856
2021-01-27,243727.98188698664,1142840.3860012777,-899112.4041142911,243727.98188698664
2021-01-28,1532092.4622777738,310523.58897675574,1221568.873301018,1532092.4622777738
2021-01-29,-782953.9797993861,813076.1344290739,-1596030.11422846,-782953.9797993861
2021-01-30,-677041.1877499782,64664.324677720666,-741705.5124276988,-677041.1877499782
2021-01-31,-1030207.2210270129,601898.9528364092,-1632106.1738634221,-1030207.2210270129
2021-02-01,-1856419.5625008307,246070.4211999327,-2102489.9837007634,-1856419.5625008307
2021-02-02,-37200.95788943395,-269747.9266694635,232546.96878002957,-37200.95788943395
2021-02-03,-1795374.8101509772,-105725.38334013522,-1689649.426810842,-1795374.8101509772
2021-02-04,-1481106.9258242808,76169.04826880991,-1557275.9740930907,-1481106.9258242808
2021-02-05,-624073.51077139,-314625.0211173445,-309448.48965404555,-624073.51077139
2021-02-06,-177062.91491806135,1383618.7396388203,-1560681.6545568816,-177062.91491806135
2021-02-07,1101584.795968417,295439.21279675234,806145.5831716647,1101584.795968417
2021-02-08,3214679.870886687,489554.2246312052,2725125.646255482,3214679.870886687
2021-02-09,-3493784.4355372153,-445046.4507857412,-3048737.984751474,-3493784.4355372153
2021-02-10,1757496.0014971532,1001086.5820419043,756409.4194552489,1757496.0014971532
2021-02-11,-651036.9642587863,-278814.55618964136,-372222.40806914493,-651036.9642587863
2021-02-12,-1510224.9038099013,-583658.7310896069,-926566.1727202944,-1510224.9038099013
2021-02-13,1456461.2816008367,1195189.9653168116,261271.3162840251,1456461.2816008367
2021-02-14,2453347.811394576,275884.18086428195,2177463.630530294,2453347.811394576
2021-02-15,3617959.462509755,893486.6681518108,2724472.7943579443,3617959.462509755
2021-02-16,3598275.291835431,1160767.7560728937,2437507.5357625373,3598275.291835431
2021-02-17,-2502918.5095738135,-166439.4849095801,-2336479.0246642334,-2502918.5095738135
2021-02-18,-583418.0702244006,755883.1249641627,-1339301.1951885633,-583418.0702244006
2021-02-19,2421136.8860424794,685585.4882939011,1735551.3977485783,2421136.8860424794
2021-02-20,-3328839.186444875,1031512.9735571649,-4360352.16000204,1209138.914088549
2021-02-21,715556.7008146085,1221859.821710661,-506303.12089605257,715556.7008146085
2021-02-22,-1034661.571574565,-127731.55390273035,-906930.0176718347,-1034661.571574565
2021-02-23,-106154.2668572627,8492.770339146256,-114647.03719640896,-106154.2668572627
2021-02-24,1162958.5874053277,1018156.5659478754,144802.02145745233,1162958.5874053277
2021-02-25,855444.2050143518,141286.3024696568,714157.902544695,855444.2050143518
2021-02-26,3374591.677879218,861277.877790466,2513313.800088752,3374591.677879218
2021-02-27,-1155662.5030587874,-1055838.7117407173,-99823.79131807014,-1155662.5030587874
2021-02-28,3283151.3795861043,-876932.0658329576,4160083.445419062,3283151.3795861043
2021-03-01,674987.0082236566,-215634.70200239122,890621.7102260478,674987.0082236566
2021-03-02,3090079.6915239133,1814854.000461921,1275225.6910619922,3090079.6915239133
2021-03-03,118860.08615720645,463210.4038020354,-344350.31764482893,118860.08615720645
2021-03-04,3594608.890537385,977732.3479170948,2616876.54262029,3594608.890537385
2021-03-05,1676825.9299324788,881374.3258436285,795451.6040888503,1676825.9299324788
2021-03-06,1447108.6002134122,932072.9310599416,515035.66915347055,1447108.6002134122
2021-03-07,3348249.2438100614,392050.58444811404,2956198.6593619473,3348249.2438100614
2021-03-08,858135.9622432031,421946.8507512957,436189.1114919074,858135.9622432031
2021-03-09,2362295.3244932927,372631.76352740824,1989663.5609658845,2362295.3244932927
2021-03-10,1665643.551596526,553283.6388666779,1112359.9127298482,1665643.551596526
2021-03-11,1579605.6491221227,1214010.8055647817,365594.843557341,1579605.6491221227
2021-03-12,1582678.380276326,397465.5078981798,1185212.8723781463,1582678.380276326
2021-03-13,86397.28146851435,1744015.3978072554,-1657618.116338741,86397.28146851435
2021-03-14,114823.97940004244,32559.70496802032,82264.27443202212,114823.97940004244
2021-03-15,1310506.3755830564,1453804.5814718157,-143298.20588875934,1310506.3755830564
2021-03-16,29321.449655178934,675271.7229445428,-645950.2732893638,29321.449655178934
2021-03-17,1757574.185479287,830614.8107390553,926959.3747402318,1757574.185479287
2021-03-18,2311141.091589097,2113832.5557160527,197308.53587304428,2311141.091589097
2021-03-19,2275725.1187008657,1371773.9996390492,903951.1190618165,2275725.1187008657
2021-03-20,-695005.1447447501,929478.6079954654,-1624483.7527402155,-695005.1447447501
2021-03-21,351112.5199495591,1373439.428826049,-1022326.9088764898,351112.5199495591
2021-03-22,4189905.627232436,1726942.333632484,2462963.293599952,4189905.627232436
2021-03-23,20279.511743668467,73634.4117372781,-53354.89999360964,20279.511743668467
2021-03-24,202233.13628137484,345694.1998141557,-143461.06353278086,202233.13628137484
2021-03-25,-386742.49346649274,157175.48029729724,-543917.97376379,-386742.49346649274
2021-03-26,1664354.9383817948,632045.2000649124,1032309.7383168824,1664354.9383817948
2021-03-27,1024991.9031688012,-108284.25405578315,1133276.1572245844,1024991.9031688012
2021-03-28,805054.1346348561,429786.21116910875,375267.9234657474,805054.1346348561
2021-03-29,1923488.3039342202,779705.5649975687,1143782.7389366515,1923488.3039342202
2021-03-30,-1191631.0879205428,-938116.8274599649,-253514.2604605779,-1191631.0879205428
2021-03-31,639987.7543100156,-200103.4342855066,840091.1885955222,639987.7543100156
2021-04-01,-3508929.621713277,909296.4016641602,-4418226.023377437,1086922.3421955444
2021-04-02,2160790.347351197,-711608.511175923,2872398.85852712,2160790.347351197
2021-04-03,2492103.5094727315,1079445.251386419,1412658.2580863126,2492103.5094727315
2021-04-04,-345138.3645325862,-1110341.7608454674,765203.3963128813,-345138.3645325862
2021-04-05,-581670.8812376224,-582442.533083424,771.6518458016217,-581670.8812376224
2021-04-06,-4991286.338680621,-653519.203181887,-4337767.135498734,-475893.26265050285
2021-04-07,-284887.9088247977,-330934.158314541,46046.24948974326,-284887.9088247977
2021-04-08,-4900016.798654195,-1089788.4684926122,-3810228.3301615827,-4900016.798654195
2021-04-09,-785142.1385170184,-574957.2008224577,-210184.93769456074,-785142.1385170184
2021-04-10,-1740227.917863723,-1312415.2850993723,-427812.6327643506,-1740227.917863723
2021-04-11,-1787790.0222784244,-551681.8298565913,-1236108.192421833,-1787790.0222784244
2021-04-12,945986.6388675012,-890628.8017185777,1836615.440586079,945986.6388675012
2021-04-13,-2505954.035712596,617392.3536396325,-3123346.3893522285,-2505954.035712596
2021-04-14,-2460842.991464015,-1307188.1177583244,-1153654.8737056907,-2460842.991464015
2021-04-15,-886659.9359472953,-490746.0892290459,-395913.8467182494,-886659.9359472953
2021-04-16,-1368619.6705390178,-355484.9318241924,-1013134.7387148254,-1368619.6705390178
2021-04-17,-1923787.0240958892,-1734010.598561272,-189776.42553461716,-1923787.0240958892
2021-04-18,-126978.86561381444,-242588.01692344248,115609.15130962804,-126978.86561381444
2021-04-19,-3050161.9798480235,-1225277.2824811488,-1824884.6973668747,-3050161.9798480235
2021-04-20,-1724608.5750640593,-1422630.2156807217,-301978.35938333767,-1724608.5750640593
2021-04-21,-1261241.64821231,-701010.5452524368,-560231.1029598732,-1261241.64821231
2021-04-22,-599204.0105887614,-568519.2942264884,-30684.71636227297,-599204.0105887614
2021-04-23,-2140426.3386510573,-1449440.0949200243,-690986.243731033,-2140426.3386510573
2021-04-24,-2080058.184437152,643800.0171960127,-2723858.2016331647,-2080058.184437152
2021-04-25,-2278594.530121442,-1637741.3181481212,-640853.2119733207,-2278594.530121442
2021-04-26,-197938.1235860549,-401763.12584231794,203825.00225626305,-197938.1235860549
2021-04-27,2631241.1769546308,-1777027.0283807367,4408268.2053353675,-1599401.0878493525
2021-04-28,-1772323.2761086188,-1456906.9362066984,-315416.3399019204,-1772323.2761086188
2021-04-29,-4121644.840855237,-945209.701549666,-3176435.139305571,-4121644.840855237
2021-04-30,-3152604.4560717307,-1105705.3466453403,-2046899.1094263904,-3152604.4560717307
2021-05-01,202526.90225065127,-214217.09942457848,416744.00167522975,202526.90225065127
2021-05-02,911940.1100918092,692578.2991140634,219361.8109777458,911940.1100918092
2021-05-03,-510826.7506698333,-569937.9296565466,59111.17898671329,-510826.7506698333
2021-05-04,1472106.704931382,483168.5905084759,988938.1144229062,1472106.704931382
2021-05-05,376885.4057539739,-709281.2316992134,1086166.6374531873,376885.4057539739
2021-05-06,1135249.2889791764,-324991.2549134614,1460240.5438926378,1135249.2889791764
2021-05-07,-2307421.6348773204,-903388.6383524984,-1404032.996524822,-2307421.6348773204
2021-05-08,444532.81651175395,39658.42140240967,404874.3951093443,444532.81651175395
2021-05-09,2515568.2251869477,-494564.2190708071,3010132.444257755,2515568.2251869477
2021-05-10,-536369.4908848964,-985621.7968853563,449252.30600045994,-536369.4908848964
2021-05-11,1796747.957199458,-360187.66962578427,2156935.6268252423,1796747.957199458
2021-05-12,4127593.0052498616,-977065.6240098327,5104658.629259694,-799439.6834784485
2021-05-13,-3409880.811964389,-956336.3301092843,-2453544.4818551047,-3409880.811964389
2021-05-14,-1264256.7316850387,131760.36900295317,-1396017.1006879918,-1264256.7316850387
2021-05-15,205542.70518148318,-108278.61673913896,313821.32192062214,205542.70518148318
2021-05-16,-193700.60612070188,-276478.10510371625,82777.49898301437,-193700.60612070188
2021-05-17,-592297.9582468234,-588915.8050848097,-3382.1531620137393,-592297.9582468234
2021-05-18,-1313460.774623748,-1153351.2232046872,-160109.55141906068,-1313460.774623748
2021-05-19,1022449.7441736497,464309.96696962416,558139.7772040255,1022449.7441736497
2021-05-20,-519022.7339929305,-160894.9563380517,-358127.7776548788,-519022.7339929305
2021-05-21,-998439.3376859389,-694526.5535994619,-303912.784086477,-998439.3376859389
2021-05-22,-690350.1333507262,-784167.7983113993,93817.66496067308,-690350.1333507262
2021-05-23,436263.2389534749,-157247.68482254446,593510.9237760194,436263.2389534749
2021-05-24,-797577.3096893989,-1461927.722423181,664350.4127337821,-797577.3096893989
2021-05-25,-673163.7431300841,-1237338.9296271652,564175.1864970811,-673163.7431300841
2021-05-26,-1137496.5463207923,-2055294.4448254555,917797.8985046633,-1137496.5463207923
2021-05-27,-530566.1735690795,-593655.5552047342,63089.38163565472,-530566.1735690795
2021-05-28,605401.7593354024,128446.28659011424,476955.47274528816,605401.7593354024
2021-05-29,-2011375.4241272174,-1387736.1767896563,-623639.2473375611,-2011375.4241272174
2021-05-30,835316.1484807767,736701.7805309445,98614.36794983223,835316.1484807767
2021-05-31,434789.129166726,-807393.1739437925,1242182.3031105185,434789.129166726
2021-06-01,1715889.3695706166,37874.12205938995,1678015.2475112267,1715889.3695706166
2021-06-02,-815533.4577671252,2704.28812392056,-818237.7458910458,-815533.4577671252
2021-06-03,-1401195.9202729426,-1462788.0525868982,61592.132313955575,-1401195.9202729426
2021-06-04,799173.6269303598,-28951.543581161648,828125.1705115214,799173.6269303598
2021-06-05,888818.241664771,-464881.06158833206,1353699.303253103,888818.241664771
2021-06-06,695098.8528841771,-592282.4863538593,1287381.3392380364,695098.8528841771
2021-06-07,-370758.12231790647,-1181038.456135109,810280.3338172026,-370758.12231790647
2021-06-08,-1066487.3334962092,-1531632.8822305053,465145.5487342961,-1066487.3334962092
2021-06-09,1194093.478546027,-750875.1644464582,1944968.6429924853,1194093.478546027
2021-06-10,-1802029.2875627242,-1523126.4432068616,-278902.8443558626,-1802029.2875627242
2021-06-11,-259405.34096586332,-1136039.5906546265,876634.2496887632,-259405.34096586332
2021-06-12,-1389878.2809554301,-1673873.6172095388,283995.3362541087,-1389878.2809554301
2021-06-13,286116.1785544194,-539222.3644426614,825338.5429970808,286116.1785544194
2021-06-14,1392730.6212669648,-1233584.4966961294,2626315.1179630943,1392730.6212669648
2021-06-15,-1841023.0664247237,-1905622.8720838875,64599.80565916374,-1841023.0664247237
2021-06-16,354795.53992021456,-2525120.932545826,2879916.4724660404,354795.53992021456
2021-06-17,-2038718.0544608794,-1808155.9221057743,-230562.13235510513,-2038718.0544608794
2021-06-18,-1152080.159996625,-1597334.576418385,445254.4164217599,-1152080.159996625
2021-06-19,783882.7194162644,-1590899.6779288799,2374782.3973451443,783882.7194162644
2021-06-20,-297425.74676859006,-2130235.974180743,1832810.227412153,-297425.74676859006
2021-06-21,1143022.195185069,-554911.2053966969,1697933.400581766,1143022.195185069
2021-06-22,-779601.3544276915,-1469478.3193994612,689876.9649717696,-779601.3544276915
2021-06-23,838436.0337151326,-1717250.057973668,2555686.0916888006,838436.0337151326
2021-06-24,-3286639.6758874618,4287.248338982463,-3290926.924226444,-3286639.6758874618
2021-06-25,-1294506.299730178,-1542901.2407398075,248394.94100962952,-1294506.299730178
2021-06-26,-3021484.187260743,-736836.1622118205,-2284648.0250489227,-3021484.187260743
2021-06-27,-243392.9389592372,-1733221.5944053382,1489828.655446101,-243392.9389592372
2021-06-28,-979048.0308073722,-1383173.734319374,404125.7035120018,-979048.0308073722
2021-06-29,-4039310.745703336,-1051739.4810934216,-2987571.2646099143,-4039310.745703336
2021-06-30,1081801.6346796788,-186891.21553449705,1268692.8502141759,1081801.6346796788
2021-07-01,-2004701.9758125506,-281956.85265754163,-1722745.123155009,-2004701.9758125506
2021-07-02,-1397380.426872369,-834232.5046900362,-563147.9221823327,-1397380.426872369
2021-07-03,228704.27455461398,-1187620.2637129873,1416324.5382676013,228704.27455461398
2021-07-04,44128.65296543017,276936.3132813126,-232807.66031588241,44128.65296543017
2021-07-05,-965670.2263883315,-1034155.7809527367,68485.55456440523,-965670.2263883315
2021-07-06,352960.3275212087,593867.7357943207,-240907.40827311203,352960.3275212087
2021-07-07,223371.01849568263,-1482797.1380217224,1706168.156517405,223371.01849568263
2021-07-08,-1447847.1912683211,-1495340.6071839184,47493.41591559723,-1447847.1912683211
2021-07-09,804276.6457296647,-702446.3687442453,1506723.01447391,804276.6457296647
2021-07-10,-892483.7201391421,-964037.7803404778,71554.0602013357,-892483.7201391421
2021-07-11,-780743.0912905894,-1342083.3867867738,561340.2954961844,-780743.0912905894
2021-07-12,1567103.5677405633,-905214.1672027558,2472317.734943319,1567103.5677405633
2021-07-13,185281.39843023196,-1359377.3608170897,1544658.7592473216,185281.39843023196
2021-07-14,331865.94118976966,-1332683.34344244,1664549.2846322097,331865.94118976966
2021-07-15,-3515293.85573959,-2924473.5632723644,-590820.2924672253,-3515293.85573959
2021-07-16,916511.5863451995,-143910.97146634758,1060422.557811547,916511.5863451995
2021-07-17,-1976952.387166854,-1158273.6254032515,-818678.7617636025,-1976952.387166854
2021-07-18,-822576.4765368663,-1332025.9565448612,509449.4800079949,-822576.4765368663
2021-07-19,1596899.3399425782,-2164280.8107617497,3761180.150704328,1596899.3399425782
2021-07-20,947143.2848275937,-810665.4111342579,1757808.6959618516,947143.2848275937
2021-07-21,-3216327.5119181834,-2050659.1718330495,-1165668.340085134,-3216327.5119181834
2021-07-22,1847303.0528795756,261785.57621207647,1585517.4766674992,1847303.0528795756
2021-07-23,-4796313.919046517,-542491.7358240932,-4253822.183222424,-364865.795292709
2021-07-24,2672925.604756478,1440820.5521266013,1232105.0526298769,2672925.604756478
2021-07-25,-1643502.007317897,-271766.64367230725,-1371735.3636455897,-1643502.007317897
2021-07-26,-2576873.476425048,-802657.1352335941,-1774216.3411914539,-2576873.476425048
2021-07-27,-1639309.9143968783,-1665697.5346579999,26387.62026112154,-1639309.9143968783
2021-07-28,1346968.7757252492,607340.3151437026,739628.4605815466,1346968.7757252492
2021-07-29,-1304639.1950312816,-1527771.0252090958,223131.83017781423,-1304639.1950312816
2021-07-30,-5151.1027818880975,-714064.526640567,708913.4238586789,-5151.1027818880975
2021-07-31,1735697.7872523107,414863.930939734,1320833.8563125767,1735697.7872523107
2021-08-01,-196067.95656740293,-559868.4906888008,363800.5341213979,-196067.95656740293
2021-08-02,-1744741.844155427,-1920494.923664853,175753.0795094259,-1744741.844155427
2021-08-03,-2431279.5302942954,419218.1560283024,-2850497.686322598,-2431279.5302942954
2021-08-04,-1522543.624487754,-447560.61765350215,-1074983.0068342518,-1522543.624487754
2021-08-05,-7173937.697570201,-1553194.9595784289,-5620742.737991773,-1375569.0190470447
2021-08-06,-1677724.4876085483,-1855787.351361379,178062.86375283077,-1677724.4876085483
2021-08-07,-3287828.12683117,-1203681.9960025242,-2084146.130828646,-3287828.12683117
2021-08-08,-3136871.8303168975,-1802708.552222535,-1334163.2780943625,-3136871.8303168975
2021-08-09,-124502.04353129491,99191.34775651991,-223693.39128781483,-124502.04353129491
2021-08-10,-2999988.8743771277,27943.754529976286,-3027932.628907104,-2999988.8743771277
2021-08-11,-210415.26460611448,-258844.64537914097,48429.380773026496,-210415.26460611448
2021-08-12,-2250223.973143693,-675601.952411697,-1574622.020731996,-2250223.973143693
2021-08-13,-2236671.669066783,-1060060.8568188697,-1176610.8122479133,-2236671.669066783
2021-08-14,-2714698.6713937484,-757088.5789726228,-1957610.0924211256,-2714698.6713937484
2021-08-15,-1027419.9846836291,-761681.7835701257,-265738.2011135034,-1027419.9846836291
2021-08-16,1062928.5570086278,466763.8106891066,596164.7463195212,1062928.5570086278
2021-08-17,-2804845.6551810466,-277365.0043712454,-2527480.650809801,-2804845.6551810466
2021-08-18,-1310494.303312894,640367.5845381208,-1950861.8878510147,-1310494.303312894
2021-08-19,-1601241.2706974708,-475762.21046485007,-1125479.0602326207,-1601241.2706974708
2021-08-20,-4398429.556574222,-424736.9091960639,-3973692.647378158,-247110.96866467968
2021-08-21,-804073.179134246,223905.74526266195,-1027978.9243969079,-804073.179134246
2021-08-22,-3329674.164642688,-455882.78231292963,-2873791.3823297583,-3329674.164642688
2021-08-23,-2503311.534411069,940607.9767712536,-3443919.5111823226,-2503311.534411069
2021-08-24,-2564404.896517154,-758695.5740092862,-1805709.3225078676,-2564404.896517154
2021-08-25,-733710.8291555606,-390742.8252707273,-342968.0038848333,-733710.8291555606
2021-08-26,-1309012.184864875,-918800.470366363,-390211.714498512,-1309012.184864875
2021-08-27,-2669325.634231206,-195287.0051016542,-2474038.629129552,-2669325.634231206
2021-08-28,-1453523.926053401,-684949.4557420919,-768574.4703113092,-1453523.926053401
2021-08-29,-440501.5134614669,-738921.582220465,298420.06875899807,-440501.5134614669
2021-08-30,297702.2774156369,-14754.750241990201,312457.0276576271,297702.2774156369
2021-08-31,-5120040.035043355,-1410190.2637744397,-3709849.7712689154,-5120040.035043355
2021-09-01,2344165.165913228,-956647.8422159404,3300813.0081291683,2344165.165913228
2021-09-02,-947318.3778341971,-1001525.8158783764,54207.43804417923,-947318.3778341971
2021-09-03,56020.992605570704,432454.8058939064,-376433.8132883357,56020.992605570704
2021-09-04,1774985.76717842,-248067.99638758786,2023053.7635660078,1774985.76717842
2021-09-05,-593193.1885062419,36057.16225205548,-629250.3507582974,-593193.1885062419
2021-09-06,2309532.9199372567,2081354.0604911,228178.85944615677,2309532.9199372567
2021-09-07,423912.45943487063,382635.3612331301,41277.09820174053,423912.45943487063
2021-09-08,-467994.07629882917,-684844.7979165614,216850.7216177322,-467994.07629882917
2021-09-09,-282985.03477990255,-187684.12135078758,-95300.91342911497,-282985.03477990255
2021-09-10,1141180.900585536,1462415.3904548138,-321234.4898692779,1141180.900585536
2021-09-11,437653.87718332186,522051.67849460244,-84397.80131128058,437653.87718332186
2021-09-12,257563.64767563716,0.0,257563.64767563716,257563.64767563716
2021-09-13,-59522.274444218725,40099.77779622376,-99622.05224044248,-59522.274444218725
2021-09-14,-604120.1097193919,-573200.3855346292,-30919.724184762686,-604120.1097193919
2021-09-15,448774.92472279444,555642.0531145334,-106867.12839173898,448774.92472279444
2021-09-16,-455056.82149421796,-146137.01169866603,-308919.80979555193,-455056.82149421796
2021-09-17,-305241.1452985965,-706877.8189235926,401636.6736249961,-305241.1452985965
2021-09-18,-1616818.5027052127,-15679.720089897513,-1601138.7826153152,-1616818.5027052127
2021-09-19,-998682.0571099482,-558950.9142168015,-439731.1428931467,-1642007.399665011
2021-09-20,-577420.4185167514,317483.03226585686,-894903.4507826082,-1220745.7610718142
2021-09-21,2354027.085387353,269237.9173743874,2084789.1680129655,1710701.74283229
2021-09-22,501479.2711879052,-663703.4155588684,1165182.6867467738,-141846.07136715762
2021-09-23,550140.5949629582,-583022.2936289031,1133162.8885918614,-93184.74759210472
2021-09-24,440205.8059896268,-190735.7808277877,630941.5868174145,-203119.53656543617
2021-09-25,-920156.6590193473,-653488.2363774553,-266668.422641892,-1563482.0015744101
2021-09-26,1256927.7896252908,-181077.83444657922,1438005.62407187,613602.4470702278
2021-09-27,-2920132.0939716063,-1649562.6233706758,-1270569.4706009305,-3563457.436526669
2021-09-28,2695920.3870397843,-521091.756556157,3217012.1435959414,2052595.0444847215
2021-09-29,-6711716.182025548,-673189.448774226,-6038526.733251322,-495563.5082428418
2021-09-30,4889080.393980388,53297.775407675654,4835782.618572712,4245755.051425325
2021-10-01,1502294.4550336637,1596601.3399814246,-94306.88494776096,858969.1124786007
2021-10-02,8886.806014660746,-225446.69309758116,234333.4991122419,-634438.5365404022
2021-10-03,584598.7105637826,285530.67202255176,299068.03854123084,-58726.63199128036
2021-10-04,3608878.754748944,80140.66668137,3528738.0880675744,2965553.4121938813
2021-10-05,-5393251.788783427,1087363.9295578748,-6480615.718341302,1264989.870089259
2021-10-06,2876016.1851083077,-17636.505167618394,2893652.690275926,2232690.842553245
2021-10-07,-1760108.5521191321,-1204003.0356734395,-556105.5164456926,-2403433.894674195
2021-10-08,516041.30208766833,680470.2825101167,-164428.98042244837,-127284.04046739463
2021-10-09,659851.9497557916,-255013.10189833678,914865.0516541284,16526.607200728613
2021-10-10,-1158272.0728200637,-710375.4892522795,-447896.58356778417,-1801597.4153751265
2021-10-11,-309210.25483870134,48050.409563560504,-357260.66440226184,-952535.5973937643
2021-10-12,990134.6108285226,652687.2362775952,337447.37455092743,346809.26827345963
2021-10-13,-431477.225509163,-111325.32147921622,-320151.9040299468,-1074802.5680642258
2021-10-14,-979696.5227102004,-534313.5778846778,-445382.9448255226,-1623021.8652652632
2021-10-15,522768.16939759627,534440.0710363593,-11671.901638763025,-120557.17315746669
2021-10-16,893432.8748337068,-404737.3643877879,1298170.2392214946,250107.5322786438
2021-10-17,155944.25164831057,580352.8199222386,-424408.568273928,-487381.0909067523
2021-10-18,1620162.9915276803,94407.29939255305,1525755.6921351273,976837.6489726173
2021-10-19,2991050.7546101846,372954.6322215041,2618096.1223886805,2347725.4120551217
2021-10-20,4984192.089071158,1350175.5136403372,3634016.575430821,4340866.7465160955
2021-10-21,364467.69266927615,619396.6132896214,-254928.92062034528,-278857.6498857868
2021-10-22,1843246.114379529,575392.0971416344,1267854.0172378945,1199920.771824466
2021-10-23,1901579.5133546628,1839968.2172672707,61611.29608739214,1258254.1707996
2021-10-24,2204806.410076026,662967.2817719299,1541839.128304096,1561481.067520963
2021-10-25,1924400.2258940972,513320.2566579585,1411079.9692361387,1281074.8833390344
2021-10-26,3605614.9944304265,381655.22777666803,3223959.7666537585,2962289.6518753637
2021-10-27,1976027.2238327302,-217836.7177585438,2193863.941591274,1332701.8812776674
2021-10-28,2830076.351150397,243671.86668621376,2586404.4844641834,2186751.0085953344
2021-10-29,1749282.6645871438,-28732.589742381126,1778015.254329525,1105957.322032081
2021-10-30,1709530.190842513,103891.26390454173,1605638.9269379713,1066204.8482874501
2021-10-31,726892.0008429326,-24376.374271977693,751268.3751149103,83566.65828786965
2021-11-01,2658410.586136464,1082642.013234754,1575768.57290171,2015085.2435814012
2021-11-02,1892687.9349662103,-367044.9931771755,2259732.928143386,1249362.5924111474
2021-11-03,5070043.184586648,505684.5015317714,4564358.6830548765,4426717.842031585
2021-11-04,165450.6712175645,159189.7268988043,6260.944318760186,-477874.67133749847
2021-11-05,2610642.3778706826,753393.3347272491,1857249.0431434335,1967317.0353156198
2021-11-06,2153946.5565141477,100948.56820271909,2052997.9883114286,1510621.2139590848
2021-11-07,3459440.9645656385,1056754.425601421,2402686.5389642175,2816115.6220105756
2021-11-08,1597832.175080184,-142282.29202166665,1740114.4671018505,954506.832525121
2021-11-09,2597904.718525771,1129661.4577533156,1468243.2607724555,1954579.3759707082
2021-11-10,5679893.381236676,30086.058467046358,5649807.32276963,207711.99899843056
2021-11-11,1576849.0454112329,-606793.7641393691,2183642.809550602,933523.70285617
2021-11-12,4610188.358103637,355853.9166109413,4254334.441492695,3966863.015548574
2021-11-13,2392028.5935822763,634491.6890683323,1757536.904513944,1748703.2510272134
2021-11-14,2987946.2047652043,1349279.534072563,1638666.6706926413,2344620.8622101415
2021-11-15,2729488.968450431,455052.5569771677,2274436.411473263,2086163.625895368
2021-11-16,2159190.9257446565,801676.1797975451,1357514.7459471114,1515865.5831895936
2021-11-17,2086835.555736903,652480.7825627476,1434354.7731741555,1443510.2131818403
2021-11-18,2220078.0463081636,90311.51025877893,2129766.5360493846,1576752.7037531007
2021-11-19,2223075.7789818086,1103831.1061069518,1119244.6728748567,1579750.4364267457
2021-11-20,2079678.183354739,-274176.38153479993,2353854.564889539,1436352.8407996763
2021-11-21,3108215.3766347207,1869616.3353065401,1238599.0413281806,2464890.034079658
2021-11-22,1929636.710969571,-798920.6455070227,2728557.3564765938,1286311.3684145082
2021-11-23,2245825.0555247106,1398549.8422031552,847275.2133215554,1602499.7129696477
2021-11-24,2950049.3553673066,-531543.6689271778,3481593.0242944844,2306724.012812244
2021-11-25,2735110.471499566,-1074800.6866354495,3809911.1581350155,2091785.1289445031
2021-11-26,1879684.7018533982,1087890.2752755955,791794.4265778027,1236359.3592983354
2021-11-27,1270116.0901347436,1208350.36646159,61765.72367315367,626790.7475796806
2021-11-28,961021.6848145761,127003.95374722779,834017.7310673483,317696.3422595131
2021-11-29,1594159.988187436,1472495.7128642667,121664.2753231693,950834.645632373
2021-11-30,2471066.7505615987,-535635.9153234018,3006702.6658850005,1827741.4080065358
2021-12-01,1242963.916650895,3839.3706995700486,1239124.545951325,599638.5740958321
2021-12-02,1010545.1290689744,969197.9888279587,41347.1402410157,367219.78651391144
2021-12-03,-163016.22314965352,-239767.31760863215,76751.09445897862,-806341.5657047165
2021-12-04,1274441.2900832929,-64168.51142050326,1338609.8015037961,631115.9475282299
2021-12-05,172412.59692895785,179077.2949617058,-6664.698032747954,-470912.7456261051
2021-12-06,1896111.6543096341,1539489.740495734,356621.9138139002,1252786.3117545713
2021-12-07,275950.74297559634,814263.354525473,-538312.6115498766,-367374.5995794665
2021-12-08,3001339.626142863,364386.95054487884,2636952.6755979843,2358014.2835878003
2021-12-09,1386351.1329711713,1539378.3039701465,-153027.17099897517,743025.7904161083
2021-12-10,1245763.216527108,426940.006008246,818823.2105188621,602437.8739720451
2021-12-11,2067548.5983566083,1251261.0408666506,816287.5574899577,1424223.2558015455
2021-12-12,1374702.2197171487,1238554.0160292536,136148.2036878951,731376.8771620857
2021-12-13,3344526.9537116326,679843.7647288116,2664683.188982821,2701201.61115657
2021-12-14,2574343.958653096,300258.0264787227,2274085.9321743734,1931018.6160980333
2021-12-15,2149347.4907149114,679590.8958560377,1469756.5948588736,1506022.1481598485
2021-12-16,1304883.9248248376,-122701.6015279442,1427585.5263527818,661558.5822697746
2021-12-17,2866217.854628686,1064229.1535457522,1801988.7010829337,2222892.512073623
2021-12-18,916723.2512511052,739103.3085484952,177619.94270261005,273397.90869604226
